id,ringname,ringnum,ringcolor,segmentid,aendname,bendname,isspur,isjc,aendid,bendid,aendip,bendip,color,logtime,aendxy,bendxy,bypass,bypassgp,bypass_lrdata
1892,Koyalibeda (Pakhanjore)_Pink,,,12456,BHINGIDAR,PARTAPUR,0.0,0.0,2369,2324,10.128.96.13,10.128.96.60,Unknown,2025-03-18 16:02:34,612;274,415;418,1,BHINGIDAR,Ring no.07::CHANPUR::PARTAPUR
1893,Koyalibeda (Pakhanjore)_Pink,,,12457,PARTAPUR,BADEJHADKAHA,0.0,0.0,2324,2337,10.128.96.60,10.128.96.6,Unknown,2025-03-18 16:02:34,415;418,200;460,0,,
1894,Koyalibeda (Pakhanjore)_Pink,,,12458,BADEJHADKAHA,MANDAGHAV,0.0,0.0,2337,2202,10.128.96.6,10.128.96.52,Unknown,2025-03-18 16:02:34,200;460,-68;453,0,,
1895,Koyalibeda (Pakhanjore)_Pink,,,12459,MANDAGHAV,PREM NAGAR,0.0,0.0,2202,2257,10.128.96.52,10.128.96.64,Unknown,2025-03-18 16:02:34,-68;453,-291;402,0,,
1896,Koyalibeda (Pakhanjore)_Pink,,,12460,PREM NAGAR,BAPU NAGAR,0.0,0.0,2257,2271,10.128.96.64,10.128.96.81,Unknown,2025-03-18 16:02:34,-291;402,-459;268,0,,
1897,Koyalibeda (Pakhanjore)_Pink,,,12461,BAPU NAGAR,DWARIKA PURI,0.0,0.0,2271,2277,10.128.96.81,10.128.96.24,Unknown,2025-03-18 16:02:34,-459;268,-559;103,0,,
1898,Koyalibeda (Pakhanjore)_Pink,,,12462,DWARIKA PURI,BARDA,0.0,0.0,2277,2154,10.128.96.24,10.128.96.11,Unknown,2025-03-18 16:02:34,-559;103,-554;-110,0,,
1899,Koyalibeda (Pakhanjore)_Pink,,,12463,BARDA,SATYA NAGAR,0.0,0.0,2154,2159,10.128.96.11,10.128.96.68,Green,2025-03-18 16:02:34,-554;-110,-475;-257,0,,
1900,Koyalibeda (Pakhanjore)_Pink,,,12464,SATYA NAGAR,KRISHNA NAGAR,0.0,0.0,2159,2461,10.128.96.68,10.128.96.46,Green,2025-03-18 16:02:34,-475;-257,-265;-376,0,,
1901,Koyalibeda (Pakhanjore)_Pink,,,12465,KRISHNA NAGAR,Pakhanjur,0.0,0.0,2461,2145,10.128.96.46,10.128.0.87,Green,2025-03-18 16:02:34,-265;-376,-30;-408,0,,
1902,Koyalibeda (Pakhanjore)_Pink,,,12466,SHYAM NAGAR,CHANPUR,0.0,0.0,2212,2313,10.128.96.71,10.128.96.15,Unknown,2025-03-18 16:02:34,652;-68,858;-224,0,,
1903,Koyalibeda (Pakhanjore)_Pink,,,12467,CHANPUR,KAREKATTA,0.0,0.0,2313,2302,10.128.96.15,10.128.96.41,Unknown,2025-03-18 16:02:34,858;-224,731;-293,0,,
1904,Koyalibeda (Pakhanjore)_Pink,,,12468,KAREKATTA,JAYSHREE NAGAR,0.0,0.0,2302,2290,10.128.96.41,10.128.96.36,Unknown,2025-03-18 16:02:34,731;-293,546;-215,0,,
1905,Koyalibeda (Pakhanjore)_Pink,,,12469,KAREKATTA,MACHPALLI,1.0,0.0,2302,2435,10.128.96.41,10.128.96.51,Unknown,2025-03-18 16:02:34,731;-293,550;-408,0,,
1927,Koyalibeda (Pakhanjore)_Brown,,,12491,Pakhanjur,BADGAON,0.0,0.0,2145,2392,10.128.0.87,10.128.96.7,Green,2025-03-18 16:00:25,-162;-495,60;-446,0,,
1928,Koyalibeda (Pakhanjore)_Brown,,,12492,BADGAON,CHINDPAL,0.0,0.0,2392,2396,10.128.96.7,10.128.96.18,Green,2025-03-18 16:00:25,60;-446,252;-377,0,,
1929,Koyalibeda (Pakhanjore)_Brown,,,12493,CHINDPAL,KONDE,0.0,0.0,2396,2442,10.128.96.18,10.128.96.83,Unknown,2025-03-18 16:00:25,252;-377,461;-239,0,,
1930,Koyalibeda (Pakhanjore)_Brown,,,12494,KONDE,SINHARI,0.0,0.0,2442,2167,10.128.96.83,10.128.96.86,Unknown,2025-03-18 16:00:25,461;-239,547;-48,0,,
1931,Koyalibeda (Pakhanjore)_Brown,,,12495,SINHARI,MEDO,0.0,0.0,2167,2388,10.128.96.86,10.128.96.85,Unknown,2025-03-18 16:00:25,547;-48,518;161,0,,
1932,Koyalibeda (Pakhanjore)_Brown,,,12496,MEDO,BANGACHAR,0.0,0.0,2388,2170,10.128.96.85,10.128.96.80,Unknown,2025-03-18 16:00:25,518;161,462;343,0,,
1933,Koyalibeda (Pakhanjore)_Brown,,,12497,BANGACHAR,KODAPAKHA,0.0,0.0,2170,2173,10.128.96.80,10.128.96.82,Unknown,2025-03-18 16:00:25,462;343,304;513,0,,
1934,Koyalibeda (Pakhanjore)_Brown,,,12498,KODAPAKHA,KADME,0.0,0.0,2173,2384,10.128.96.82,10.128.96.37,Unknown,2025-03-18 16:00:25,304;513,23;581,0,,
1935,Koyalibeda (Pakhanjore)_Brown,,,12499,KADME,KAUDO SALEBHAT,0.0,0.0,2384,2386,10.128.96.37,10.128.96.42,Unknown,2025-03-18 16:00:25,23;581,-234;583,0,,
1936,Koyalibeda (Pakhanjore)_Brown,,,12500,KAUDO SALEBHAT,UDANPUR,0.0,0.0,2386,2292,10.128.96.42,10.128.96.75,Unknown,2025-03-18 16:00:25,-234;583,-494;512,0,,
1937,Koyalibeda (Pakhanjore)_Brown,,,12501,UDANPUR,KOILIBEDA,0.0,0.0,2292,2304,10.128.96.75,10.128.96.44,Unknown,2025-03-18 16:00:25,-494;512,-698;322,0,,
1938,Koyalibeda (Pakhanjore)_Brown,,,12502,KOILIBEDA,KOILIBEDA,0.0,0.0,2304,2330,10.128.96.44,10.128.96.84,Unknown,2025-03-18 16:00:25,-698;322,-835;141,0,,
1939,Koyalibeda (Pakhanjore)_Brown,,,12503,KOILIBEDA,TURSANI,0.0,0.0,2330,2340,10.128.96.84,10.128.96.87,Unknown,2025-03-18 16:00:25,-835;141,-858;-105,0,,
1940,Koyalibeda (Pakhanjore)_Brown,,,12504,TURSANI,BADRANGI,0.0,0.0,2340,2352,10.128.96.87,10.128.96.8,Unknown,2025-03-18 16:00:25,-858;-105,-719;-277,0,,
1941,Koyalibeda (Pakhanjore)_Brown,,,12505,BADRANGI,SIKSOD,0.0,0.0,2352,2380,10.128.96.8,10.128.96.73,Unknown,2025-03-18 16:00:25,-719;-277,-532;-395,0,,
1942,Koyalibeda (Pakhanjore)_Brown,,,12506,SIKSOD,Antagarh,1.0,0.0,2380,1707,10.128.96.73,10.128.0.83,Unknown,2025-03-18 16:00:25,-532;-395,-341;-464,0,,
1943,Koyalibeda (Pakhanjore)_Brown,,,12507,Antagarh,Pakhanjur,0.0,0.0,1707,2145,10.128.0.83,10.128.0.87,Unknown,2025-03-18 16:00:25,-341;-464,-162;-495,0,,
1944,Koyalibeda (Pakhanjore)_Brown,,,12508,KOILIBEDA,SULANGI,1.0,0.0,2304,2315,10.128.96.44,10.128.96.74,Unknown,2025-03-18 16:00:25,-698;322,-846;480,0,,
1945,Farasgaon_Orange,,,12509,Farasgaon,BHUMKA,0.0,0.0,1796,1863,10.128.0.48,10.128.52.14,Green,2025-03-18 15:28:57,170;-618,372;-584,0,,
1946,Farasgaon_Orange,,,12510,BHUMKA,MOHPAL,0.0,0.0,1863,1870,10.128.52.14,10.128.52.40,Green,2025-03-18 15:28:57,372;-584,513;-444,0,,
1947,Farasgaon_Orange,,,12511,MOHPAL,CHANDABEDA,0.0,0.0,1870,1909,10.128.52.40,10.128.52.16,Green,2025-03-18 15:28:57,513;-444,616;-296,0,,
1948,Farasgaon_Orange,,,12512,CHANDABEDA,BANGOLI,0.0,0.0,1909,1877,10.128.52.16,10.128.52.8,Green,2025-03-18 15:28:57,616;-296,620;-147,0,,
1949,Farasgaon_Orange,,,12513,BANGOLI,BANCHAPAI,0.0,0.0,1877,1890,10.128.52.8,10.128.52.6,Green,2025-03-18 15:28:57,620;-147,541;-28,0,,
1950,Farasgaon_Orange,,,12514,BANCHAPAI,MODENGA,0.0,0.0,1890,2113,10.128.52.6,10.128.52.37,Green,2025-03-18 15:28:57,541;-28,425;105,0,,
1951,Farasgaon_Orange,,,12515,MODENGA,CHINGNAR,0.0,0.0,2113,1897,10.128.52.37,10.128.52.21,Green,2025-03-18 15:28:57,425;105,267;164,0,,
1952,Farasgaon_Orange,,,12516,CHINGNAR,MAINPUR,0.0,0.0,1897,2087,10.128.52.21,10.128.52.34,Unknown,2025-03-18 15:28:57,267;164,87;163,0,,
1953,Farasgaon_Orange,,,12517,MAINPUR,GOHDA,0.0,0.0,2087,2092,10.128.52.34,10.128.52.25,Unknown,2025-03-18 15:28:57,87;163,-75;138,1,GOHDA,Ring no.04::MAINPUR::BHONGAPAL
1954,Farasgaon_Orange,,,12518,GOHDA,BHONGAPAL,0.0,0.0,2092,2096,10.128.52.25,10.128.52.13,Unknown,2025-03-18 15:28:57,-75;138,-213;27,1,GOHDA,Ring no.04::MAINPUR::BHONGAPAL
1955,Farasgaon_Orange,,,12519,BHONGAPAL,AAMGAON,0.0,0.0,2096,1903,10.128.52.13,10.128.52.2,Unknown,2025-03-18 15:28:57,-213;27,-298;-117,0,,
1956,Farasgaon_Orange,,,12520,AAMGAON,MODE,0.0,0.0,1903,2100,10.128.52.2,10.128.52.36,Unknown,2025-03-18 15:28:57,-298;-117,-302;-292,0,,
1957,Farasgaon_Orange,,,12521,MODE,CHINDLIBEDA,0.0,0.0,2100,1859,10.128.52.36,10.128.52.20,Unknown,2025-03-18 15:28:57,-302;-292,-211;-448,0,,
1958,Farasgaon_Orange,,,12522,CHINDLIBEDA,BANJODA,0.0,0.0,1859,1915,10.128.52.20,10.128.52.9,Unknown,2025-03-18 15:28:57,-211;-448,-42;-580,0,,
1959,Farasgaon_Orange,,,12523,BANJODA,Farasgaon,0.0,0.0,1915,1796,10.128.52.9,10.128.0.48,Green,2025-03-18 15:28:57,-42;-580,170;-618,0,,
1992,Farasgaon_Pink,,,12524,Farasgaon,PATODA,0.0,0.0,1796,2147,10.128.0.48,10.128.52.42,Green,2025-03-18 15:10:18,-110;-1141,123;-1110,0,,
1993,Farasgaon_Pink,,,12525,PATODA,MANJHIAATGAON,0.0,0.0,2147,2149,10.128.52.42,10.128.52.35,Green,2025-03-18 15:10:18,123;-1110,285;-1052,0,,
1994,Farasgaon_Pink,,,12526,MANJHIAATGAON,NAYANAR,0.0,0.0,2149,1927,10.128.52.35,10.128.52.63,Green,2025-03-18 15:10:18,285;-1052,389;-951,0,,
1995,Farasgaon_Pink,,,12527,NAYANAR,KHETARPAL,0.0,0.0,1927,1982,10.128.52.63,10.128.52.60,Green,2025-03-18 15:10:18,389;-951,510;-856,0,,
1996,Farasgaon_Pink,,,12528,KHETARPAL,DEOGAON,0.0,0.0,1982,1931,10.128.52.60,10.128.52.22,Green,2025-03-18 15:10:18,510;-856,611;-712,0,,
1997,Farasgaon_Pink,,,12529,DEOGAON,SAWALA,0.0,0.0,1931,2153,10.128.52.22,10.128.52.64,Green,2025-03-18 15:10:18,611;-712,758;-744,0,,
1998,Farasgaon_Pink,,,12530,SAWALA,BANIYAGAON,0.0,0.0,2153,2157,10.128.52.64,10.128.52.54,Green,2025-03-18 15:10:18,758;-744,901;-742,0,,
1999,Farasgaon_Pink,,,12531,BANIYAGAON,KARARMETA,0.0,0.0,2157,2175,10.128.52.54,10.128.52.57,Green,2025-03-18 15:10:18,901;-742,1021;-733,0,,
2000,Farasgaon_Pink,,,12532,KARARMETA,DHANORA,0.0,0.0,2175,2181,10.128.52.57,10.128.52.55,Green,2025-03-18 15:10:18,1021;-733,1098;-618,0,,
2001,Farasgaon_Pink,,,12533,DHANORA,KARMARI,0.0,0.0,2181,2060,10.128.52.55,10.128.52.58,Unknown,2025-03-18 15:10:18,1098;-618,1092;-488,0,,
2002,Farasgaon_Pink,,,12534,KARMARI,BADEKHAULI,0.0,0.0,2060,2067,10.128.52.58,10.128.52.53,Unknown,2025-03-18 15:10:18,1092;-488,976;-418,0,,
2003,Farasgaon_Pink,,,12535,BADEKHAULI,TODASI,0.0,0.0,2067,2115,10.128.52.53,10.128.52.65,Unknown,2025-03-18 15:10:18,976;-418,832;-389,0,,
2004,Farasgaon_Pink,,,12536,TODASI,BODAGAON,0.0,0.0,2115,1726,10.128.52.65,10.128.92.48,Unknown,2025-03-18 15:10:18,832;-389,1770;-77,0,,
2005,Farasgaon_Pink,,,12537,BODAGAON,Antagarh,1.0,0.0,1726,1707,10.128.92.48,10.128.0.83,Unknown,2025-03-18 15:10:18,1770;-77,2148;-95,0,,
2006,Farasgaon_Pink,,,12538,KARMARI,HICHKA,1.0,0.0,2060,2063,10.128.52.58,10.128.52.56,Unknown,2025-03-18 15:10:18,1092;-488,1693;-506,0,,
2007,Farasgaon_Pink,,,12539,DHANORA,KORKOTI,1.0,0.0,2181,2084,10.128.52.55,10.128.52.61,Unknown,2025-03-18 15:10:18,1098;-618,1668;-747,0,,
2008,Farasgaon_Pink,,,12540,DEOGAON,CHANIYAGAON,0.0,0.0,1931,1937,10.128.52.22,10.128.52.17,Unknown,2025-03-18 15:10:18,611;-712,603;-442,0,,
2009,Farasgaon_Pink,,,12541,CHANIYAGAON,PHUNDER,0.0,0.0,1937,1939,10.128.52.17,10.128.52.44,Unknown,2025-03-18 15:10:18,603;-442,509;-256,0,,
2010,Farasgaon_Pink,,,12542,PHUNDER,BADEODAGAON,0.0,0.0,1939,1951,10.128.52.44,10.128.52.4,Unknown,2025-03-18 15:10:18,509;-256,421;-95,1,BADEODAGAON,Ring no.05::PHUNDER::KONGUD
2011,Farasgaon_Pink,,,12543,BADEODAGAON,HATCHAPAI,0.0,0.0,1951,1989,10.128.52.4,10.128.52.26,Unknown,2025-03-18 15:10:18,421;-95,294;48,1,BADEODAGAON,Ring no.05::PHUNDER::KONGUD
2012,Farasgaon_Pink,,,12544,HATCHAPAI,BADGAI,0.0,0.0,1989,1997,10.128.52.26,10.128.52.5,Unknown,2025-03-18 15:10:18,294;48,132;151,0,,
2013,Farasgaon_Pink,,,12545,BADGAI,KONGUD,0.0,0.0,1997,2107,10.128.52.5,10.128.52.30,Unknown,2025-03-18 15:10:18,132;151,-57;192,0,,
2014,Farasgaon_Pink,,,12546,KONGUD,URNDABEDA,0.0,0.0,2107,2001,10.128.52.30,10.128.52.51,Unknown,2025-03-18 15:10:18,-57;192,-264;128,0,,
2015,Farasgaon_Pink,,,12547,URNDABEDA,KOTPAD,0.0,0.0,2001,2009,10.128.52.51,10.128.52.31,Unknown,2025-03-18 15:10:18,-264;128,-427;-38,0,,
2016,Farasgaon_Pink,,,12548,KOTPAD,GODMA,0.0,0.0,2009,2013,10.128.52.31,10.128.52.24,Unknown,2025-03-18 15:10:18,-427;-38,-557;-263,0,,
2017,Farasgaon_Pink,,,12549,GODMA,BADEDONGAR,0.0,0.0,2013,2018,10.128.52.24,10.128.52.3,Unknown,2025-03-18 15:10:18,-557;-263,-594;-464,0,,
2018,Farasgaon_Pink,,,12550,BADEDONGAR,AALOR,0.0,0.0,2018,2151,10.128.52.3,10.128.52.1,Unknown,2025-03-18 15:10:18,-594;-464,-588;-657,0,,
2019,Farasgaon_Pink,,,12551,AALOR,BHANDARBANDI,0.0,0.0,2151,2026,10.128.52.1,10.128.52.10,Green,2025-03-18 15:10:18,-588;-657,-514;-857,0,,
2020,Farasgaon_Pink,,,12552,BHANDARBANDI,SHANKARPUR,0.0,0.0,2026,2033,10.128.52.10,10.128.52.46,Green,2025-03-18 15:10:18,-514;-857,-316;-1060,0,,
2021,Farasgaon_Pink,,,12553,SHANKARPUR,Farasgaon,0.0,0.0,2033,1796,10.128.52.46,10.128.0.48,Green,2025-03-18 15:10:18,-316;-1060,-110;-1141,0,,
2022,Farasgaon_Pink,,,12554,BADEODAGAON,BOKARBEDA,1.0,0.0,1951,1973,10.128.52.4,10.128.52.15,Unknown,2025-03-18 15:10:18,421;-95,882;-5,1,BADEODAGAON,Ring no.05::PHUNDER::KONGUD
2042,Katekalyan_Blue,,,12555,Katekalyan,KATEKALYAN,0.0,0.0,2702,2519,10.128.0.27,10.128.29.16,Green,2025-03-13 11:06:20,121;-1093,365;-1036,0,,
2043,Katekalyan_Blue,,,12556,KATEKALYAN,BENGLUR,0.0,0.0,2519,2534,10.128.29.16,10.128.29.5,Green,2025-03-13 11:06:20,365;-1036,547;-947,1,BENGLUR,Ring no.01::KATEKALYAN::GATAM
2044,Katekalyan_Blue,,,12557,BENGLUR,GATAM,0.0,0.0,2534,2552,10.128.29.5,10.128.29.13,Green,2025-03-13 11:06:20,547;-947,657;-820,1,BENGLUR,Ring no.01::KATEKALYAN::GATAM
2045,Katekalyan_Blue,,,12558,GATAM,BADELAKHAPAL,0.0,0.0,2552,2562,10.128.29.13,10.128.29.4,Green,2025-03-13 11:06:20,657;-820,729;-664,0,,
2046,Katekalyan_Blue,,,12559,BADELAKHAPAL,SURNAR,0.0,0.0,2562,2637,10.128.29.4,10.128.29.23,Green,2025-03-13 11:06:20,729;-664,742;-469,0,,
2047,Katekalyan_Blue,,,12560,SURNAR,DHANIKARKA,0.0,0.0,2637,2632,10.128.29.23,10.128.29.10,Unknown,2025-03-13 11:06:20,742;-469,736;-317,1,DHANIKARKA,Ring no.02::Katekalyan::MAHARAKARKA
2048,Katekalyan_Blue,,,12561,DHANIKARKA,KORIRAS,0.0,0.0,2632,2574,10.128.29.10,10.128.29.17,Unknown,2025-03-13 11:06:20,736;-317,711;-123,1,DHANIKARKA,Ring no.02::Katekalyan::MAHARAKARKA
2049,Katekalyan_Blue,,,12562,KORIRAS,BADEBEDMA,1.0,0.0,2574,2586,10.128.29.17,10.128.29.1,Unknown,2025-03-13 11:06:20,711;-123,935;-61,0,,
2050,Katekalyan_Blue,,,12563,KORIRAS,MAHARAKARKA,0.0,0.0,2574,2660,10.128.29.17,10.128.29.18,Unknown,2025-03-13 11:06:20,711;-123,494;46,1,MAHARAKARKA,Ring no.02::Katekalyan::MOKHPAL
2051,Katekalyan_Blue,,,12564,MAHARAKARKA,MOKHPAL,0.0,0.0,2660,2618,10.128.29.18,10.128.29.20,Unknown,2025-03-13 11:06:20,494;46,235;113,1,MAHARAKARKA,Ring no.02::Katekalyan::MOKHPAL
2052,Katekalyan_Blue,,,12565,MOKHPAL,BHUSARAS,1.0,0.0,2618,2650,10.128.29.20,10.128.29.6,Unknown,2025-03-13 11:06:20,235;113,305;317,0,,
2053,Katekalyan_Blue,,,12566,MOKHPAL,BADEGUDRA,0.0,0.0,2618,2597,10.128.29.20,10.128.29.3,Unknown,2025-03-13 11:06:20,235;113,64;70,1,BADEGUDRA,Ring no.01::KORIRAS::CHHOTEGUDRA
2054,Katekalyan_Blue,,,12567,BADEGUDRA,CHHOTEGUDRA,0.0,0.0,2597,2607,10.128.29.3,10.128.29.8,Unknown,2025-03-13 11:06:21,64;70,-117;6,1,BADEGUDRA,Ring no.01::KORIRAS::CHHOTEGUDRA
2055,Katekalyan_Blue,,,12568,CHHOTEGUDRA,TETAM,0.0,0.0,2607,2612,10.128.29.8,10.128.29.25,Green,2025-03-13 11:06:21,-117;6,-228;-143,1,TETAM,Ring no.01::CHHOTEGUDRA::Katekalyan
2056,Katekalyan_Blue,,,12569,TETAM,TELAM,0.0,0.0,2612,2620,10.128.29.25,10.128.29.24,Green,2025-03-13 11:06:21,-228;-143,-304;-371,1,TETAM,Ring no.01::CHHOTEGUDRA::Katekalyan
2057,Katekalyan_Blue,,,12570,TELAM,GUDSE,0.0,0.0,2620,2622,10.128.29.24,10.128.29.14,Green,2025-03-13 11:06:21,-304;-371,-308;-567,1,GUDSE,Ring no.02::TELAM::TUMAKPAL
2058,Katekalyan_Blue,,,12571,GUDSE,TUMAKPAL,0.0,0.0,2622,2624,10.128.29.14,10.128.29.27,Green,2025-03-13 11:06:21,-308;-567,-271;-802,1,GUDSE,Ring no.02::TELAM::TUMAKPAL
2059,Katekalyan_Blue,,,12572,TUMAKPAL,PARCHELI,0.0,0.0,2624,2628,10.128.29.27,10.128.29.22,Green,2025-03-13 11:06:21,-271;-802,-116;-977,0,,
2060,Katekalyan_Blue,,,12573,PARCHELI,Katekalyan,0.0,0.0,2628,2702,10.128.29.22,10.128.0.27,Green,2025-03-13 11:06:21,-116;-977,121;-1093,0,,
2214,PALARI_Blue,,,12663,Palari,BALODI,0.0,0.0,2843,2947,10.128.0.8,10.128.8.5,Unknown,2024-12-22 16:36:12,-77;-784,74;-760,0,,
2215,PALARI_Blue,,,12664,BALODI,KHAPRI,0.0,0.0,2947,2874,10.128.8.5,10.128.8.93,Unknown,2024-12-22 16:36:12,74;-760,226;-802,0,,
2216,PALARI_Blue,,,12665,KHAPRI,BOIRDIH,0.0,0.0,2874,3021,10.128.8.93,10.128.8.11,Unknown,2024-12-22 16:36:12,226;-802,222;-685,0,,
2217,PALARI_Blue,,,12666,BOIRDIH,ODAN,0.0,0.0,3021,2928,10.128.8.11,10.128.8.53,Unknown,2024-12-22 16:36:12,222;-685,339;-596,0,,
2218,PALARI_Blue,,,12667,ODAN,DATRENGI,0.0,0.0,2928,3044,10.128.8.53,10.128.8.18,Unknown,2024-12-22 16:36:12,339;-596,447;-479,0,,
2219,PALARI_Blue,,,12668,DATRENGI,SEMARIYA,0.0,0.0,3044,2953,10.128.8.18,10.128.8.77,Unknown,2024-12-22 16:36:12,447;-479,504;-334,0,,
2220,PALARI_Blue,,,12669,SEMARIYA,TEMARI,0.0,0.0,2953,3025,10.128.8.77,10.128.8.105,Unknown,2024-12-22 16:36:12,504;-334,523;-172,0,,
2221,PALARI_Blue,,,12670,TEMARI,ROHANSI,0.0,0.0,3025,3005,10.128.8.105,10.128.8.58,Unknown,2024-12-22 16:36:12,523;-172,485;-42,0,,
2222,PALARI_Blue,,,12671,ROHANSI,LARIYA,0.0,0.0,3005,2869,10.128.8.58,10.128.8.95,Unknown,2024-12-22 16:36:12,485;-42,393;102,0,,
2223,PALARI_Blue,,,12672,LARIYA,SITAPAR,0.0,0.0,2869,2970,10.128.8.95,10.128.8.69,Unknown,2024-12-22 16:36:12,393;102,306;178,0,,
2224,PALARI_Blue,,,12673,SITAPAR,SONARDEORI,0.0,0.0,2970,2961,10.128.8.69,10.128.8.70,Unknown,2024-12-22 16:36:12,306;178,156;244,0,,
2225,PALARI_Blue,,,12674,SONARDEORI,GABAUD,1.0,0.0,2961,2927,10.128.8.70,10.128.8.86,Unknown,2024-12-22 16:36:12,156;244,264;440,0,,
2226,PALARI_Blue,,,12675,SONARDEORI,BANSBINORI,0.0,0.0,2961,2999,10.128.8.70,10.128.8.6,Unknown,2024-12-22 16:36:12,156;244,5;262,0,,
2227,PALARI_Blue,,,12676,BANSBINORI,KANAKOT,0.0,0.0,2999,2895,10.128.8.6,10.128.8.91,Unknown,2024-12-22 16:36:12,5;262,-141;252,0,,
2228,PALARI_Blue,,,12677,KANAKOT,KHAIRI,0.0,0.0,2895,2889,10.128.8.91,10.128.8.92,Unknown,2024-12-22 16:36:12,-141;252,-162;383,0,,
2229,PALARI_Blue,,,12678,KHAIRI,DHAMANI,0.0,0.0,2889,2991,10.128.8.92,10.128.8.21,Unknown,2024-12-22 16:36:12,-162;383,-308;335,0,,
2230,PALARI_Blue,,,12679,DHAMANI,SALONI,0.0,0.0,2991,2997,10.128.8.21,10.128.8.62,Unknown,2024-12-22 16:36:12,-308;335,-290;193,0,,
2231,PALARI_Blue,,,12680,SALONI,LACHCHANPUR,0.0,0.0,2997,2956,10.128.8.62,10.128.8.49,Unknown,2024-12-22 16:36:12,-290;193,-449;87,0,,
2232,PALARI_Blue,,,12681,LACHCHANPUR,MALLIN,0.0,0.0,2956,2942,10.128.8.49,10.128.8.50,Unknown,2024-12-22 16:36:12,-449;87,-522;-45,0,,
2233,PALARI_Blue,,,12682,MALLIN,KONARI,0.0,0.0,2942,2979,10.128.8.50,10.128.8.44,Unknown,2024-12-22 16:36:12,-522;-45,-554;-175,0,,
2234,PALARI_Blue,,,12683,KONARI,CHHERAKAPUR,0.0,0.0,2979,3011,10.128.8.44,10.128.8.14,Unknown,2024-12-22 16:36:12,-554;-175,-541;-297,0,,
2235,PALARI_Blue,,,12684,CHHERAKAPUR,KOSMANDA,0.0,0.0,3011,2963,10.128.8.14,10.128.8.45,Unknown,2024-12-22 16:36:12,-541;-297,-521;-415,0,,
2236,PALARI_Blue,,,12685,KOSMANDA,CHHADIA,0.0,0.0,2963,3017,10.128.8.45,10.128.8.13,Unknown,2024-12-22 16:36:12,-521;-415,-440;-540,0,,
2237,PALARI_Blue,,,12686,CHHADIA,CHHERKADIH,0.0,0.0,3017,2936,10.128.8.13,10.128.8.85,Unknown,2024-12-22 16:36:12,-440;-540,-343;-641,0,,
2238,PALARI_Blue,,,12687,CHHERKADIH,BINORI,0.0,0.0,2936,2905,10.128.8.85,10.128.8.9,Unknown,2024-12-22 16:36:12,-343;-641,-223;-726,0,,
2239,PALARI_Blue,,,12688,BINORI,Palari,0.0,0.0,2905,2843,10.128.8.9,10.128.0.8,Unknown,2024-12-22 16:36:12,-223;-726,-77;-784,0,,
2240,PALARI_Blue,,,12689,LACHCHANPUR,GADHIDIH,1.0,0.0,2956,2918,10.128.8.49,10.128.8.88,Unknown,2024-12-22 16:36:12,-449;87,-748;292,0,,
2241,PALARI_Blue,,,12690,SALONI,KANAKOT,0.0,0.0,2997,2895,10.128.8.62,10.128.8.91,Unknown,2024-12-22 16:36:12,-290;193,-141;252,0,,
2242,PALARI_Blue,,,12691,DHAMANI,MUDIYADIH,1.0,0.0,2991,2861,10.128.8.21,10.128.8.97,Unknown,2024-12-22 16:36:12,-308;335,-410;491,0,,
2243,PALARI_Blue,,,12692,ROHANSI,AMETHI,1.0,0.0,3005,2989,10.128.8.58,10.128.8.3,Unknown,2024-12-22 16:36:12,485;-42,769;57,0,,
2244,PALARI_Blue,,,12693,BOIRDIH,BALODI,0.0,0.0,3021,2947,10.128.8.11,10.128.8.5,Unknown,2024-12-22 16:36:12,222;-685,74;-760,0,,
2350,PALARI_Pink,,,12694,Palari,PALARI(NP),0.0,0.0,2843,2941,10.128.0.8,10.128.8.54,Unknown,2024-12-21 04:22:04,38;-926,169;-912,0,,
2351,PALARI_Pink,,,12695,PALARI(NP),RASOTA,0.0,0.0,2941,2906,10.128.8.54,10.128.8.56,Unknown,2024-12-21 04:22:04,169;-912,306;-853,0,,
2352,PALARI_Pink,,,12696,RASOTA,KOSMANDI,0.0,0.0,2906,2955,10.128.8.56,10.128.8.46,Unknown,2024-12-21 04:22:04,306;-853,422;-787,0,,
2353,PALARI_Pink,,,12697,KOSMANDI,KESALA,0.0,0.0,2955,3009,10.128.8.46,10.128.8.36,Unknown,2024-12-21 04:22:04,422;-787,510;-684,0,,
2354,PALARI_Pink,,,12698,KESALA,ACHHOLI,0.0,0.0,3009,2987,10.128.8.36,10.128.8.1,Unknown,2024-12-21 04:22:04,510;-684,573;-567,0,,
2355,PALARI_Pink,,,12699,ACHHOLI,GATAPAR,0.0,0.0,2987,2917,10.128.8.1,10.128.8.80,Unknown,2024-12-21 04:22:04,573;-567,601;-413,0,,
2356,PALARI_Pink,,,12700,GATAPAR,BELHA,0.0,0.0,2917,2900,10.128.8.80,10.128.8.84,Unknown,2024-12-21 04:22:04,601;-413,744;-320,0,,
2357,PALARI_Pink,,,12701,BELHA,GITKERA,0.0,0.0,2900,3027,10.128.8.84,10.128.8.30,Unknown,2024-12-21 04:22:04,744;-320,555;-266,0,,
2358,PALARI_Pink,,,12702,GITKERA,AURASI,0.0,0.0,3027,2983,10.128.8.30,10.128.8.4,Unknown,2024-12-21 04:22:04,555;-266,497;-153,0,,
